year,month,fips,usercnt,tweetcnt,usercnt_all,tweetcnt_all,srb,srb_using_tweet
2018,5,45059,1,1,173,1099,5.78034682081,0.90991810737
2018,6,45007,4,7,983,7617,4.06917599186,0.918996980438
2018,6,45063,18,38,2560,28561,7.03125,1.33048562725
2018,6,45015,6,6,885,8634,6.77966101695,0.694927032662
2018,6,45031,4,5,283,3435,14.1342756184,1.45560407569
2018,6,45057,2,2,941,8399,2.12539851222,0.238123586141
2018,6,45045,25,36,3907,49552,6.39877143588,0.726509525347
2018,6,45075,2,2,298,4400,6.71140939597,0.454545454545
2018,6,45085,2,2,393,4434,5.08905852417,0.451059990979
2018,6,45037,1,1,56,1505,17.8571428571,0.664451827243
2018,6,45035,6,7,746,8349,8.04289544236,0.838423763325
2018,6,45083,6,7,1802,21486,3.32963374029,0.32579353998
2018,6,45077,2,2,982,7290,2.0366598778,0.274348422497
2018,6,45051,22,25,8165,62713,2.69442743417,0.398641430007
2018,6,45003,7,8,844,11158,8.29383886256,0.716974368166
2018,6,45091,5,5,1411,9562,3.54358610914,0.522903158335
2018,6,45043,6,6,789,7412,7.60456273764,0.809498111171
2018,6,45079,11,21,3320,28106,3.31325301205,0.747171422472
2018,6,45053,1,1,184,597,5.4347826087,1.67504187605
2018,6,45067,1,3,81,1137,12.3456790123,2.63852242744
2018,6,45041,4,4,887,12628,4.50958286359,0.316756414317
2018,6,45019,15,16,4648,45119,3.22719449225,0.354617788515
2018,6,45013,4,5,2421,14523,1.65220983065,0.344281484542
2018,6,45087,1,1,69,1122,14.4927536232,0.891265597148
2018,6,45047,2,3,272,2537,7.35294117647,1.18249901458
2018,6,45021,1,1,263,1661,3.80228136882,0.602046959663
2018,7,45037,3,4,64,1287,46.875,3.108003108
2018,7,45011,1,1,44,625,22.7272727273,1.6
2018,7,45085,1,1,391,4569,2.55754475703,0.218866272707
2018,7,45035,4,5,759,8668,5.27009222661,0.57683433318
2018,7,45083,9,13,1782,20641,5.05050505051,0.629814446974
2018,7,45013,13,16,2736,16384,4.7514619883,0.9765625
2018,7,45045,32,42,3762,46926,8.50611376927,0.895026211482
2018,7,45087,1,1,81,1139,12.3456790123,0.877963125549
2018,7,45079,9,13,3267,26994,2.75482093664,0.481588501148
2018,7,45047,4,5,269,3520,14.8698884758,1.42045454545
2018,7,45089,1,1,59,323,16.9491525424,3.0959752322
2018,7,45063,17,29,2436,27584,6.97865353038,1.05133410673
2018,7,45015,2,5,884,8696,2.26244343891,0.57497700092
2018,7,45055,3,3,259,2091,11.583011583,1.43472022956
2018,7,45007,3,3,1026,8133,2.92397660819,0.36886757654
2018,7,45075,1,1,276,4807,3.6231884058,0.208029956314
2018,7,45003,6,9,961,12421,6.24349635796,0.724579341438
2018,7,45051,36,45,9098,62264,3.95691360739,0.722729024798
2018,7,45077,2,2,990,7889,2.0202020202,0.253517556091
2018,7,45019,22,31,5164,47937,4.26026336174,0.646682103594
2018,7,45067,1,1,83,1366,12.0481927711,0.732064421669
2018,7,45041,7,7,851,12203,8.22561692127,0.573629435385
2018,7,45009,1,1,33,268,30.303030303,3.73134328358
2018,7,45057,2,2,1007,7353,1.98609731877,0.271997824017
2018,7,45091,5,5,1429,8968,3.49895031491,0.557537912578
2018,7,45043,3,3,930,7785,3.22580645161,0.385356454721
2018,8,45047,1,4,322,2500,3.10559006211,1.6
2018,8,45059,1,1,193,999,5.18134715026,1.001001001
2018,8,45087,1,1,74,1598,13.5135135135,0.625782227785
2018,8,45013,5,6,2009,12956,2.48880039821,0.463105896882
2018,8,45053,1,1,200,619,5.0,1.6155088853
2018,8,45011,1,1,41,338,24.3902439024,2.95857988166
2018,8,45037,1,1,52,1334,19.2307692308,0.749625187406
2018,8,45085,4,4,391,5356,10.2301790281,0.746825989544
2018,8,45045,26,39,3763,47288,6.90938081318,0.824733547623
2018,8,45079,9,25,3577,26607,2.51607492312,0.939602360281
2018,8,45025,1,1,93,268,10.752688172,3.73134328358
2018,8,45073,2,3,387,2607,5.16795865633,1.15074798619
2018,8,45027,1,1,70,310,14.2857142857,3.22580645161
2018,8,45075,5,5,473,6319,10.5708245243,0.791264440576
2018,8,45015,3,4,859,7806,3.4924330617,0.512426338714
2018,8,45063,12,27,2484,26680,4.8309178744,1.011994003
2018,8,45083,9,17,1831,21980,4.91534680502,0.773430391265
2018,8,45043,3,3,723,6004,4.14937759336,0.499666888741
2018,8,45003,4,5,867,10975,4.61361014994,0.455580865604
2018,8,45051,24,27,6332,48011,3.79027163613,0.562371123284
2018,8,45077,8,9,1217,9839,6.57354149548,0.914727106413
2018,8,45091,7,7,1455,10565,4.81099656357,0.662565073355
2018,8,45035,3,3,749,7362,4.00534045394,0.40749796251
2018,8,45057,4,4,932,7771,4.29184549356,0.514734268434
2018,8,45031,3,3,394,3505,7.61421319797,0.855920114123
2018,8,45007,2,2,1024,7858,1.953125,0.254517688979
2018,8,45019,20,23,4625,45290,4.32432432432,0.507838374917
2018,8,45041,2,2,874,12392,2.28832951945,0.161394448031
2018,9,45031,2,2,637,5200,3.13971742543,0.384615384615
2018,9,45057,1,1,927,8494,1.07874865156,0.117730162468
2018,9,45079,17,24,3540,29375,4.80225988701,0.817021276596
2018,9,45015,6,7,833,9153,7.20288115246,0.764776575986
2018,9,45063,14,28,2457,30057,5.69800569801,0.931563362944
2018,9,45085,4,6,397,6502,10.0755667506,0.922792986773
2018,9,45011,1,1,39,322,25.641025641,3.10559006211
2018,9,45003,5,7,849,8568,5.88928150766,0.816993464052
2018,9,45051,20,23,3797,38712,5.26731630234,0.594131018806
2018,9,45077,3,3,1774,15893,1.69109357384,0.188762348204
2018,9,45035,2,3,661,8068,3.02571860817,0.371839365394
2018,9,45083,16,26,1819,31756,8.7960417812,0.818742914725
2018,9,45075,6,6,439,8749,13.6674259681,0.685792662019
2018,9,45091,8,9,1392,11577,5.74712643678,0.777403472402
2018,9,45007,5,5,1027,9178,4.86854917235,0.544780998039
2018,9,45045,25,35,3680,47533,6.79347826087,0.736330549303
2018,9,45033,1,1,101,1003,9.90099009901,0.997008973081
2018,9,45019,20,23,3987,44181,5.0163029847,0.520585772165
2018,9,45041,3,3,879,13915,3.41296928328,0.215594681998
2018,9,45073,1,1,414,2869,2.4154589372,0.348553502963
2018,9,45067,1,1,83,1654,12.0481927711,0.604594921403
2018,9,45059,1,1,204,1476,4.90196078431,0.677506775068
2018,9,45047,1,1,326,4400,3.06748466258,0.227272727273
2018,9,45013,2,4,1247,9576,1.60384923817,0.417710944027
2018,10,45085,6,21,393,6659,15.2671755725,3.15362667067
2018,10,45011,1,1,44,673,22.7272727273,1.48588410104
2018,10,45077,6,6,1618,14865,3.70828182942,0.403632694248
2018,10,45029,2,3,112,815,17.8571428571,3.68098159509
2018,10,45051,27,36,3395,43321,7.9528718704,0.83100574779
2018,10,45003,6,8,824,7940,7.28155339806,1.00755667506
2018,10,45025,1,1,84,574,11.9047619048,1.74216027875
2018,10,45033,1,1,121,1120,8.26446280992,0.892857142857
2018,10,45073,2,2,397,2815,5.03778337531,0.710479573712
2018,10,45079,10,21,3753,29990,2.66453503864,0.700233411137
2018,10,45047,4,4,313,5652,12.7795527157,0.70771408351
2018,10,45043,1,1,478,5260,2.09205020921,0.190114068441
2018,10,45069,1,1,71,853,14.0845070423,1.17233294256
2018,10,45091,4,7,1427,11316,2.80308339173,0.618593142453
2018,10,45001,1,1,47,251,21.2765957447,3.98406374502
2018,10,45075,3,3,536,11957,5.59701492537,0.250899054947
2018,10,45067,3,4,75,1957,40.0,2.04394481349
2018,10,45041,4,4,843,14372,4.74495848161,0.278318953521
2018,10,45019,16,18,4051,42236,3.94964206369,0.42617672128
2018,10,45013,4,4,1246,10328,3.21027287319,0.387296669249
2018,10,45057,3,3,874,7740,3.43249427918,0.387596899225
2018,10,45063,10,24,2536,31211,3.94321766562,0.768959661658
2018,10,45015,4,4,865,9176,4.62427745665,0.435919790759
2018,10,45007,4,6,1053,9706,3.79867046534,0.61817432516
2018,10,45083,21,35,1790,31478,11.7318435754,1.11188766758
2018,10,45035,3,3,684,7464,4.38596491228,0.40192926045
2018,10,45045,17,23,3818,46823,4.45259298062,0.491211584051
2018,11,45083,14,31,1802,29105,7.76914539401,1.06510908779
2018,11,45035,6,7,740,8546,8.10810810811,0.819096653405
2018,11,45059,1,1,198,1455,5.05050505051,0.687285223368
2018,11,45043,2,4,478,5591,4.18410041841,0.715435521374
2018,11,45091,4,4,1423,10463,2.81096275474,0.382299531683
2018,11,45019,15,16,3913,37507,3.8333759264,0.426587037086
2018,11,45041,4,7,811,12149,4.93218249075,0.576179109392
2018,11,45075,2,2,502,11699,3.98406374502,0.17095478246
2018,11,45015,10,10,897,8709,11.1482720178,1.14823745551
2018,11,45055,2,2,232,2844,8.62068965517,0.70323488045
2018,11,45007,5,10,1060,9832,4.71698113208,1.01708706265
2018,11,45063,6,8,2426,30628,2.47320692498,0.261198902965
2018,11,45085,4,4,407,5315,9.82800982801,0.752587017874
2018,11,45045,18,19,3936,42123,4.57317073171,0.451059990979
2018,11,45003,4,6,819,8844,4.884004884,0.67842605156
2018,11,45029,1,1,124,950,8.06451612903,1.05263157895
2018,11,45051,14,16,3467,39608,4.03807326219,0.403958796203
2018,11,45077,4,4,1785,14124,2.24089635854,0.283205890683
2018,11,45017,1,1,21,66,47.619047619,15.1515151515
2018,11,45057,1,1,863,6186,1.15874855156,0.161655350792
2018,11,45005,1,1,21,139,47.619047619,7.19424460432
2018,11,45013,2,3,1254,9703,1.59489633174,0.309182726992
2018,11,45079,10,16,3444,25735,2.90360046458,0.621721391102
2018,11,45047,3,4,305,5102,9.83606557377,0.78400627205
2018,12,45003,5,8,805,8386,6.21118012422,0.953970903887
2018,12,45051,24,26,2994,32839,8.01603206413,0.791741526843
2018,12,45077,4,4,1105,8735,3.61990950226,0.457927876359
2018,12,45043,3,3,514,5462,5.83657587549,0.549249359209
2018,12,45091,7,7,1342,10670,5.21609538003,0.656044985942
2018,12,45011,2,5,41,979,48.7804878049,5.10725229826
2018,12,45085,5,5,370,4900,13.5135135135,1.02040816327
2018,12,45013,9,10,1203,9584,7.4812967581,1.04340567613
2018,12,45045,24,28,3734,41501,6.42742367434,0.67468253777
2018,12,45079,16,26,3366,27489,4.75341651812,0.945832878606
2018,12,45053,1,1,175,340,5.71428571429,2.94117647059
2018,12,45033,1,2,122,1458,8.19672131148,1.37174211248
2018,12,45059,2,7,153,1268,13.0718954248,5.52050473186
2018,12,45073,1,1,328,2238,3.0487804878,0.446827524576
2018,12,45015,2,4,861,8961,2.32288037166,0.446378752371
2018,12,45063,14,23,3059,26921,4.5766590389,0.854351621411
2018,12,45089,1,1,67,454,14.9253731343,2.20264317181
2018,12,45025,1,1,88,630,11.3636363636,1.5873015873
2018,12,45071,1,2,147,1025,6.80272108844,1.9512195122
2018,12,45031,1,1,266,1619,3.75939849624,0.617665225448
2018,12,45057,5,5,920,7657,5.4347826087,0.652997257412
2018,12,45019,18,25,3713,35388,4.84783194183,0.706454165254
2018,12,45067,1,1,67,451,14.9253731343,2.21729490022
2018,12,45041,5,11,864,10822,5.78703703704,1.01644797634
2018,12,45047,2,3,289,6288,6.92041522491,0.477099236641
2018,12,45021,2,2,277,1451,7.2202166065,1.3783597519
2018,12,45007,3,12,955,9877,3.14136125654,1.21494380885
2018,12,45055,2,2,250,2872,8.0,0.696378830084
2018,12,45075,1,1,401,6518,2.49376558603,0.153421294876
2018,12,45035,7,11,746,7391,9.38337801609,1.48829657692
2018,12,45083,13,21,1735,25903,7.49279538905,0.810716905378
2019,1,45079,16,19,2898,23879,5.52104899931,0.79567821098
2019,1,45019,22,28,3383,32566,6.50310375406,0.859792421544
2019,1,45041,5,11,733,9512,6.82128240109,1.15643397813
2019,1,45067,1,1,56,585,17.8571428571,1.7094017094
2019,1,45003,7,7,676,7342,10.3550295858,0.953418687006
2019,1,45051,20,31,2507,30997,7.97766254487,1.00009678356
2019,1,45077,5,5,1287,10780,3.885003885,0.463821892393
2019,1,45013,5,6,899,7267,5.5617352614,0.825650199532
2019,1,45007,5,16,872,9600,5.73394495413,1.66666666667
2019,1,45021,1,1,237,1325,4.2194092827,0.754716981132
2019,1,45047,2,4,280,4049,7.14285714286,0.987898246481
2019,1,45015,5,5,724,7047,6.90607734807,0.709521782319
2019,1,45063,6,12,2089,22800,2.87218764959,0.526315789474
2019,1,45049,1,1,34,332,29.4117647059,3.01204819277
2019,1,45031,2,2,214,1583,9.34579439252,1.26342387871
2019,1,45057,5,5,760,6373,6.57894736842,0.784559861917
2019,1,45091,6,6,1177,10160,5.09770603229,0.590551181102
2019,1,45043,1,1,397,5144,2.51889168766,0.194401244168
2019,1,45033,1,2,90,1170,11.1111111111,1.7094017094
2019,1,45059,1,2,137,1064,7.29927007299,1.87969924812
2019,1,45045,27,32,3300,40232,8.18181818182,0.79538675681
2019,1,45075,3,3,376,5404,7.97872340426,0.555144337528
2019,1,45083,16,124,1520,28623,10.5263157895,4.33218041435
2019,1,45035,4,4,659,6963,6.06980273141,0.574465029441
2019,1,45027,1,1,67,231,14.9253731343,4.329004329
2019,1,45011,1,2,39,536,25.641025641,3.73134328358
2019,1,45037,1,1,35,948,28.5714285714,1.05485232068
2019,1,45085,4,4,345,5124,11.5942028986,0.780640124902
2019,1,45025,1,1,72,640,13.8888888889,1.5625
2019,2,45075,2,3,369,6600,5.42005420054,0.454545454545
2019,2,45063,12,18,2083,17975,5.76092174748,1.00139082058
2019,2,45015,4,4,703,6161,5.68990042674,0.649245252394
2019,2,45007,8,15,788,8761,10.152284264,1.71213331811
2019,2,45055,1,1,197,1758,5.07614213198,0.568828213879
2019,2,45027,1,1,50,504,20.0,1.98412698413
2019,2,45013,2,2,897,6696,2.22965440357,0.298685782557
2019,2,45087,1,1,61,499,16.393442623,2.00400801603
2019,2,45021,1,1,237,1585,4.2194092827,0.630914826498
2019,2,45047,1,4,277,2245,3.61010830325,1.78173719376
2019,2,45079,14,19,2926,22248,4.78468899522,0.854009349155
2019,2,45019,18,27,3513,31716,5.12382578992,0.851305334847
2019,2,45041,3,4,704,8416,4.26136363636,0.475285171103
2019,2,45091,7,9,1135,9556,6.16740088106,0.94181665969
2019,2,45031,1,1,214,1982,4.67289719626,0.50454086781
2019,2,45057,4,4,730,5555,5.47945205479,0.720072007201
2019,2,45003,5,7,714,6157,7.00280112045,1.13691732987
2019,2,45045,23,28,3278,38890,7.01647345943,0.719979429159
2019,2,45085,4,6,343,4582,11.6618075802,1.30947184636
2019,2,45077,3,4,1110,10492,2.7027027027,0.381242851697
2019,2,45051,21,32,2722,36124,7.71491550331,0.885837670247
2019,2,45073,1,1,299,1959,3.34448160535,0.510464522716
2019,2,45059,2,2,163,1004,12.2699386503,1.99203187251
2019,2,45071,2,2,134,1038,14.9253731343,1.9267822736
2019,2,45049,1,1,42,383,23.8095238095,2.61096605744
2019,2,45035,4,4,614,5705,6.51465798046,0.701139351446
2019,2,45083,16,32,1519,27529,10.5332455563,1.16241054888
2019,3,45073,1,1,357,2153,2.80112044818,0.464468183929
2019,3,45047,2,9,271,1938,7.38007380074,4.6439628483
2019,3,45031,3,4,206,1834,14.5631067961,2.18102508179
2019,3,45057,3,3,713,5013,4.20757363254,0.598444045482
2019,3,45045,20,34,3389,33975,5.90144585423,1.00073583517
2019,3,45053,1,2,158,370,6.32911392405,5.40540540541
2019,3,45079,8,13,3187,23347,2.51019767807,0.556816721634
2019,3,45091,1,1,1160,8627,0.862068965517,0.11591515011
2019,3,45043,1,2,417,3361,2.39808153477,0.595060993752
2019,3,45029,1,1,96,309,10.4166666667,3.23624595469
2019,3,45003,2,3,692,5263,2.8901734104,0.570017100513
2019,3,45077,1,1,1066,7643,0.93808630394,0.130838675913
2019,3,45085,3,3,318,3314,9.43396226415,0.905250452625
2019,3,45051,16,21,3894,32214,4.10888546482,0.651890482399
2019,3,45033,1,1,75,605,13.3333333333,1.65289256198
2019,3,45059,1,1,141,787,7.09219858156,1.2706480305
2019,3,45013,2,2,1245,6855,1.60642570281,0.291757840992
2019,3,45083,15,18,1482,21653,10.1214574899,0.831293585185
2019,3,45019,12,13,3779,26379,3.17544323895,0.492816255355
2019,3,45041,5,5,662,7348,7.55287009063,0.680457267284
2019,3,45067,1,1,63,652,15.873015873,1.53374233129
2019,3,45075,2,2,380,5705,5.26315789474,0.350569675723
2019,3,45001,1,1,37,134,27.027027027,7.46268656716
2019,3,45035,6,9,616,3780,9.74025974026,2.38095238095
2019,3,45007,3,4,782,5371,3.83631713555,0.74474027183
2019,3,45015,3,3,681,5434,4.40528634361,0.552079499448
2019,3,45063,8,9,2093,14800,3.82226469183,0.608108108108
2019,4,45079,6,8,2819,20847,2.12841433132,0.383748261141
2019,4,45045,19,23,3011,33433,6.31019594819,0.68794305028
2019,4,45005,1,1,14,84,71.4285714286,11.9047619048
2019,4,45075,2,2,389,6372,5.14138817481,0.313873195229
2019,4,45059,2,4,149,957,13.4228187919,4.17972831766
2019,4,45019,18,20,3653,28401,4.92745688475,0.704200556318
2019,4,45041,4,5,647,7083,6.18238021638,0.705915572498
2019,4,45047,1,5,249,2459,4.01606425703,2.03334688898
2019,4,45015,3,3,643,5574,4.66562986003,0.5382131324
2019,4,45063,11,13,1920,16820,5.72916666667,0.77288941736
2019,4,45085,1,1,318,3779,3.14465408805,0.264620269913
2019,4,45007,4,12,785,6885,5.09554140127,1.74291938998
2019,4,45043,2,2,434,2926,4.60829493088,0.683526999316
2019,4,45035,3,4,595,4783,5.04201680672,0.83629521221
2019,4,45083,9,14,1334,22108,6.74662668666,0.633254930342
2019,4,45091,5,5,1186,8413,4.21585160202,0.594318316891
2019,4,45057,2,2,697,5093,2.86944045911,0.392695857059
2019,4,45031,2,2,200,1670,10.0,1.19760479042
2019,4,45077,4,5,1042,12018,3.83877159309,0.416042602763
2019,4,45051,15,24,3579,31512,4.19111483655,0.761614623001
2019,4,45029,1,1,101,362,9.90099009901,2.76243093923
2019,4,45003,3,6,716,5685,4.18994413408,1.05540897098
2019,4,45013,1,5,1343,7951,0.744601638124,0.628851716765
2019,5,45019,10,11,2973,21623,3.3636057854,0.508717569255
2019,5,45003,3,3,562,3891,5.33807829181,0.77101002313
2019,5,45051,9,12,2946,20992,3.0549898167,0.571646341463
2019,5,45077,3,3,682,6265,4.39882697947,0.47885075818
2019,5,45083,8,14,1148,15060,6.96864111498,0.929614873838
2019,5,45091,2,2,968,6185,2.06611570248,0.323362974939
2019,5,45043,3,3,366,2744,8.19672131148,1.09329446064
2019,5,45035,1,2,476,3412,2.10084033613,0.586166471278
2019,5,45057,5,5,596,3987,8.38926174497,1.25407574618
2019,5,45031,1,1,192,1442,5.20833333333,0.693481276006
2019,5,45079,10,14,2395,17529,4.17536534447,0.798676478978
2019,5,45013,6,8,971,5779,6.17919670443,1.38432254715
2019,5,45087,1,1,45,384,22.2222222222,2.60416666667
2019,5,45033,1,1,56,589,17.8571428571,1.69779286927
2019,5,45059,1,2,105,748,9.52380952381,2.67379679144
2019,5,45045,13,14,2581,24236,5.03680743898,0.577653078066
2019,5,45021,1,4,181,725,5.52486187845,5.51724137931
2019,5,45047,1,1,208,1656,4.80769230769,0.6038647343
2019,5,45055,2,2,153,1595,13.0718954248,1.2539184953
2019,5,45007,4,7,635,4308,6.29921259843,1.62488393686
2019,5,45015,4,4,584,4045,6.84931506849,0.988875154512
2019,5,45063,9,12,1744,13685,5.16055045872,0.876872488126
2019,6,45053,1,1,156,718,6.41025641026,1.39275766017
2019,6,45079,17,23,2777,23121,6.12171407994,0.994766662342
2019,6,45085,1,1,354,4302,2.82485875706,0.232450023245
2019,6,45045,32,56,3140,36365,10.1910828025,1.53994225217
2019,6,45055,2,2,195,2201,10.2564102564,0.908677873694
2019,6,45021,3,3,255,1598,11.7647058824,1.87734668335
2019,6,45047,3,8,221,2016,13.5746606335,3.96825396825
2019,6,45007,6,6,752,5198,7.97872340426,1.15429011158
2019,6,45013,10,19,1644,10907,6.08272506083,1.74200055011
2019,6,45001,2,2,41,222,48.7804878049,9.00900900901
2019,6,45019,16,21,3804,33050,4.20609884332,0.635400907716
2019,6,45031,1,1,216,1251,4.62962962963,0.799360511591
2019,6,45041,7,16,668,10406,10.4790419162,1.53757447626
2019,6,45067,1,1,62,670,16.1290322581,1.49253731343
2019,6,45057,5,6,765,7168,6.53594771242,0.837053571429
2019,6,45033,1,1,114,820,8.77192982456,1.21951219512
2019,6,45073,2,2,359,1813,5.57103064067,1.10314396029
2019,6,45015,5,5,693,5917,7.21500721501,0.845022815616
2019,6,45083,11,24,1281,21549,8.58704137393,1.11374077683
2019,6,45035,3,3,587,5904,5.11073253833,0.508130081301
2019,6,45063,12,25,2002,20661,5.99400599401,1.21000919607
2019,6,45091,6,6,1166,8312,5.14579759863,0.721847930703
2019,6,45043,1,1,548,4255,1.82481751825,0.235017626322
2019,6,45003,9,15,610,6765,14.7540983607,2.21729490022
2019,6,45051,25,33,5157,39172,4.84777971689,0.842438476463
2019,6,45077,3,6,812,5403,3.69458128079,1.11049416991
2019,7,45019,15,18,3939,31471,3.808073115,0.571955133297
2019,7,45041,5,7,705,9244,7.09219858156,0.757247944613
2019,7,45007,1,1,733,5618,1.36425648022,0.177999288003
2019,7,45075,1,1,233,2681,4.29184549356,0.372995151063
2019,7,45091,6,6,1248,9456,4.80769230769,0.634517766497
2019,7,45043,3,3,677,4670,4.43131462334,0.642398286938
2019,7,45083,13,16,1473,21020,8.82552613714,0.761179828735
2019,7,45035,2,3,610,6432,3.27868852459,0.466417910448
2019,7,45085,1,2,340,3855,2.94117647059,0.518806744488
2019,7,45045,31,42,3076,41499,10.078023407,1.01207258006
2019,7,45077,3,3,722,5105,4.15512465374,0.587659157689
2019,7,45051,27,30,5812,44729,4.64556090847,0.670705806077
2019,7,45003,8,9,749,7615,10.6809078772,1.18187787262
2019,7,45031,1,1,182,1609,5.49450549451,0.621504039776
2019,7,45057,2,2,779,6582,2.56739409499,0.30385900942
2019,7,45047,1,1,221,1497,4.52488687783,0.668002672011
2019,7,45021,1,1,251,1174,3.98406374502,0.851788756388
2019,7,45015,6,7,698,7957,8.59598853868,0.879728540907
2019,7,45063,10,11,1957,20849,5.10986203373,0.527603242362
2019,7,45049,1,2,44,958,22.7272727273,2.08768267223
2019,7,45013,10,13,1985,12284,5.03778337531,1.05828720287
2019,7,45079,13,18,2538,23244,5.12214342002,0.774393391843
2019,7,45073,2,3,326,1706,6.13496932515,1.75849941383
2019,7,45025,1,1,80,391,12.5,2.55754475703
2019,7,45087,1,1,57,631,17.5438596491,1.58478605388
2019,8,45051,15,16,4544,35743,3.30105633803,0.447640097362
2019,8,45077,3,4,1039,7565,2.88739172281,0.528750826173
2019,8,45043,1,1,539,4438,1.85528756957,0.225326723749
2019,8,45091,5,7,1219,8482,4.10172272354,0.825277057298
2019,8,45063,10,11,2068,22121,4.83558994197,0.497265042268
2019,8,45015,3,3,697,6490,4.30416068867,0.462249614792
2019,8,45003,4,6,623,6711,6.42054574639,0.894054537327
2019,8,45041,7,9,685,8309,10.2189781022,1.08316283548
2019,8,45083,11,16,1386,23193,7.93650793651,0.68986332083
2019,8,45035,5,5,593,6725,8.43170320405,0.743494423792
2019,8,45075,5,7,372,5080,13.4408602151,1.37795275591
2019,8,45019,7,11,3536,30051,1.97963800905,0.366044391202
2019,8,45007,1,1,778,5986,1.2853470437,0.167056465085
2019,8,45031,1,1,400,3073,2.5,0.325414904003
2019,8,45057,5,5,786,6384,6.36132315522,0.78320802005
2019,8,45045,32,49,2952,41803,10.8401084011,1.17216467718
2019,8,45073,1,1,345,1731,2.89855072464,0.577700751011
2019,8,45033,1,2,86,555,11.6279069767,3.6036036036
2019,8,45013,5,9,1453,9946,3.44115622849,0.904886386487
2019,8,45079,11,13,2629,24346,4.18410041841,0.533968619075
2019,8,45047,1,1,243,1450,4.11522633745,0.689655172414
2019,8,45011,1,2,32,311,31.25,6.4308681672
2019,8,45085,5,5,378,4453,13.2275132275,1.12283853582
2019,8,45049,1,1,40,1170,25.0,0.854700854701
2019,9,45013,7,8,954,7215,7.33752620545,1.1088011088
2019,9,45039,1,1,61,419,16.393442623,2.38663484487
2019,9,45061,1,2,34,269,29.4117647059,7.43494423792
2019,9,45035,1,1,561,7264,1.7825311943,0.137665198238
2019,9,45083,10,14,1431,23377,6.98812019567,0.598879240279
2019,9,45045,21,26,2966,38775,7.08024275118,0.67053513862
2019,9,45079,7,9,2801,24378,2.49910746162,0.369185331036
2019,9,45041,6,7,684,7457,8.77192982456,0.938715301059
2019,9,45019,7,7,3062,28864,2.28608752449,0.242516629712
2019,9,45073,2,2,374,1681,5.34759358289,1.18976799524
2019,9,45031,2,2,422,3456,4.73933649289,0.578703703704
2019,9,45057,3,3,726,7022,4.13223140496,0.427228709769
2019,9,45021,1,1,251,1357,3.98406374502,0.736919675755
2019,9,45047,1,1,221,2210,4.52488687783,0.452488687783
2019,9,45037,1,1,45,388,22.2222222222,2.57731958763
2019,9,45085,3,3,318,4828,9.43396226415,0.621375310688
2019,9,45075,3,4,403,7241,7.44416873449,0.552409888137
2019,9,45089,1,1,36,214,27.7777777778,4.67289719626
2019,9,45007,5,11,794,5889,6.29722921914,1.86788928511
2019,9,45071,1,1,163,1021,6.13496932515,0.979431929481
2019,9,45015,8,11,651,6647,12.2887864823,1.65488190161
2019,9,45063,7,11,2048,21804,3.41796875,0.504494588149
2019,9,45051,23,30,2768,30452,8.30924855491,0.985156968344
2019,9,45077,4,5,1269,9771,3.15208825847,0.51171835022
2019,9,45043,2,2,437,4060,4.5766590389,0.492610837438
2019,9,45091,2,2,1181,8486,1.69348010161,0.235682300259
2019,9,45003,4,4,624,7228,6.41025641026,0.553403431101
2019,10,45041,3,6,332,2750,9.03614457831,2.18181818182
2019,10,45019,8,9,1721,10053,4.64846019756,0.895255147717
2019,10,45063,8,9,1097,7028,7.29261622607,1.28059191804
2019,10,45007,1,1,392,1898,2.55102040816,0.526870389884
2019,10,45035,2,2,300,2352,6.66666666667,0.850340136054
2019,10,45083,6,7,725,7880,8.27586206897,0.888324873096
2019,10,45051,7,9,1298,10173,5.39291217257,0.884694780301
2019,10,45091,3,3,643,3060,4.66562986003,0.980392156863
2019,10,45079,4,5,1244,8146,3.2154340836,0.613798183157
2019,10,45045,8,9,1637,12909,4.8869883934,0.697188008366
2019,10,45075,1,1,238,2756,4.20168067227,0.362844702467
2019,12,45045,12,15,2374,28103,5.0547598989,0.533750845106
2019,12,45007,3,6,579,3671,5.18134715026,1.63443203487
2019,12,45079,8,10,1836,15135,4.35729847495,0.660720185002
2019,12,45063,9,11,1509,11265,5.96421471173,0.976475810031
2019,12,45013,4,5,785,5292,5.09554140127,0.944822373394
2019,12,45043,2,3,323,3330,6.1919504644,0.900900900901
2019,12,45091,5,5,883,5687,5.66251415629,0.879198171268
2019,12,45035,4,5,466,4837,8.58369098712,1.0336985735
2019,12,45083,6,12,1053,12466,5.69800569801,0.962618321835
2019,12,45075,1,3,198,1816,5.05050505051,1.65198237885
2019,12,45031,1,2,160,1463,6.25,1.36705399863
2019,12,45057,1,1,614,5159,1.62866449511,0.193836014732
2019,12,45003,2,3,451,3848,4.43458980044,0.779625779626
2019,12,45071,1,1,95,771,10.5263157895,1.29701686122
2019,12,45077,2,3,512,3905,3.90625,0.768245838668
2019,12,45051,11,23,1828,19479,6.01750547046,1.18075876585
2019,12,45011,1,3,24,407,41.6666666667,7.37100737101
2019,12,45067,2,2,45,349,44.4444444444,5.73065902579
2019,12,45041,2,2,544,5115,3.67647058824,0.39100684262
2019,12,45019,7,8,2274,16190,3.07827616535,0.494132180358
2020,1,45085,4,4,301,4964,13.2890365449,0.805801772764
2020,1,45077,2,3,809,7857,2.47218788628,0.381825124093
